,CATALOGUE GENERAL DES SERVICES PUBLICS,,,,,,,,,,,,,,,,,COLLECTE DETAILLEE,,,,,,,,,,,,
68,MID/CRA/B/P17,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service foncier,"Droit de reconnaissance du terrain domanial ""droit d'affichage""",G2B,"▪ Loi n° 2008-014 Relative au domaine privé de l'Etat, des Collectivités Décentralisées et des personnes morales de Droit public
▪ Décret n° 2010-233 Fixant les modalités d'application de la loi n°2008-014 du 23 juillet 2008 sur le Domaine privé de l'Etat, des Collectivités Décentralisées et des personnes morales de droit public ",Gratuit,"Plan, 
Certificat de situation juridique",PV,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant vérifier le propriétaire d'un terrain,AUTORISATION,A vie ,Indéfini,1j,Patrimoine ,"Etape 1 : Visa du fokontany
Etape 2 : Demande de certificat de situation juridique auprès du tribunal terrier,
Etape 3 : Dépôt de dossier,",Ministère de l'Aménagement du Territoire et des Services Fonciers (MATSF),Tribunal terrier Ambulant (TTA),,,,,,,,,,
69,MID/CRA/C/P27,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service foncier,Frais administratif sur vente de terrain (acte authentique),G2C,"▪ Loi n°2005-019 du 17 octobre 2005 fixant les principes régissant les statuts des terres
▪ Loi n°2008-013 du 23 juillet 2008 sur le domaine public
▪ Loi n°2008-014 du 23 juillet 2008 relative au domaine privé de l’Etat, des Collectivités publiques et des personnes morales de droit public
▪ Décret n°2008-1141 du 1er décembre 2008 portant application de la loi n° 2008-013 du 23 juillet 2008 sur le domaine public",2 000 Ariary par signature,"Acte de notoriété, 
Photocopie CIN du vendeur et de l'acheteur ainsi que des témoins, 
Certificat de résidence, 
Plan",Acte de vente de terrain légalisé,Commune Rurale d'Ambohimangakely Porte 08,Toute personne souhaitant légaliser l'acte de vente d'un terrain,AUTRE,A vie,200 par an,1jour,Vente,"Etape 1 : Dépôt de dossier auprès du Chef de District de la commune par les héritiers, vendeur, acheteur et témoins,
Etape 2 : Paiement des droits de signature et des 2% du prix total de la vente auprès de la Caisse,
Etape 3 : Enregistrement de la vente dans le registre,
Etape 4 : Signature du registre","Firaisana
Fokontany",,,,,,,,,,,
70,MID/CRA/B/P18,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service foncier,Frais administratif sur vente de terrain (acte authentique),G2B,"▪ Loi n°2005-019 du 17 octobre 2005 fixant les principes régissant les statuts des terres
▪ Loi n°2008-013 du 23 juillet 2008 sur le domaine public
▪ Loi n°2008-014 du 23 juillet 2008 relative au domaine privé de l’Etat, des Collectivités publiques et des personnes morales de droit public
▪ Décret n°2008-1141 du 1er décembre 2008 portant application de la loi n° 2008-013 du 23 juillet 2008 sur le domaine public",2 000 Ariary par signature,"Acte de notoriété, 
Photocopie CIN du vendeur et de l'acheteur ainsi que des témoins, 
Certificat de résidence, 
Plan",Acte de vente de terrain légalisé,Commune Rurale d'Ambohimangakely Porte 08,Toute personne souhaitant légaliser l'acte de vente d'un terrain,AUTRE,A vie,200 par an,1jour,Vente,"Etape 1 : Dépôt de dossier auprès du Chef de District de la commune par les héritiers, vendeur, acheteur et témoins,
Etape 2 : Paiement des droits de signature et des 2% du prix total de la vente auprès de la Caisse,
Etape 3 : Enregistrement de la vente dans le registre,
Etape 4 : Signature du registre","Firaisana
Fokontany",,,,,,,,,,,
71,MID/CRA/C/P28,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Frais administratif sur vente de terrain (acte sous seing privé),G2C,Circulaire n°6233-DGI/ED Relative à la légalisation des actes publics ou des actes sous-seing privé,2 000 Ariary par signature,"Acte de notoriété, 
Photocopie légalisée CIN du vendeur et de l'acheteur ainsi que des témoins, 
Certificat de résidence, 
Plan,
5 exemplaires de l'acte de vente rempli, 
CIN",Acte de vente de terrain légalisé,Commune Rurale d'Ambohimangakely Porte 08,Toute personne souhaitant légaliser l'acte de vente d'un terrain,AUTRE,A vie,2 par semaine,1jour,Vente,"Etape 1 : Dépôt de dossier auprès du Secrétariat Général de la commune par les héritiers, vendeur, acheteur et témoins,
Etape 2 : Paiement des frais de légalisation et des droits de signature ainsi que des 2% du prix total de la vente auprès de la Caisse,
Etape 3 : Légalisation des 5 exemplaires,
Etape 4 : Récupération de  l'acte de vente légalisé auprès du Secrétariat de la commune","Firaisana
Fokontany",,,,,,,,,,,
72,MID/CRA/B/P19,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Frais administratif sur vente de terrain (acte sous seing privé),G2B,Circulaire n°6233-DGI/ED Relative à la légalisation des actes publics ou des actes sous-seing privé,2 000 Ariary par signature,"Acte de notoriété, 
Photocopie légalisée CIN du vendeur et de l'acheteur ainsi que des témoins, 
Certificat de résidence, 
Plan,
5 exemplaires de l'acte de vente rempli, 
CIN",Acte de vente de terrain légalisé,Commune Rurale d'Ambohimangakely Porte 08,Toute personne souhaitant légaliser l'acte de vente d'un terrain,AUTRE,A vie,2 par semaine,1jour,Vente,"Etape 1 : Dépôt de dossier auprès du Secrétariat Général de la commune par les héritiers, vendeur, acheteur et témoins,
Etape 2 : Paiement des frais de légalisation et des droits de signature ainsi que des 2% du prix total de la vente auprès de la Caisse,
Etape 3 : Légalisation des 5 exemplaires,
Etape 4 : Récupération de  l'acte de vente légalisé auprès du Secrétariat de la commune","Firaisana
Fokontany",,,,,,,,,,,
74,MID/CRA/B/P20,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de Légalisation,Frais adminstratif sur vente de voiture et de moto,G2C,Circulaire n° 6233-DGI/ED Relative à la légalisation des actes publics ou des actes sous-seing privé,5 000 Ariary par signature,"Carte grise, 
Photocopie CIN certifiée du vendeur et de l'acheteur, 
Certificat de résidence",Acte de vente de voiture ou de moto légalisé,Commune Rurale d'Ambohimangakely Porte 08,Toute personne souhaitant formaliser l'acte de vente d'une voiture ou d'une moto,AUTRE,A vie,Indéfini,1jour,Vente,"Etape 1 : Dépôt de dossier auprès du Secrétariat Général de la commune par le vendeur et l'acheteur,
Etape 2 : Paiement des droits de signature et des 5% du prix total de la vente auprès de la Caisse,
Etape 3 :Récupération de  l'acte de vente légalisé auprès du Secrétariat de la commune","Firaisana
Fokontany",,,,,,,,,,,
75,MID/CRA/C/P30,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Autorisation et taxe d'abattage,G2C,"▪ Loi n° 2014-020 Relative aux ressources des Collectivités territoriales Décentralisées, aux modalités d'élections, ainsi qu'à l'organisation, au fonctionnement et aux attributions de leurs organes
▪ Arrêté n° 924 Fixant les pénalités applicables à toutes contraventions aux droits de place établis sur les marchés et à la taxe d'abattage",5000Ar/bête (10 000AR pour les bovidés),"Demande manuscrite adressée au Maire, 
Quittance de paiement d'une taxe d'abattage ",Permis d'abattage,Commune Rurale d'Ambohimangakely Porte 03,Toute personne souhaitant déclarer son abatoir,AUTRE,A vie,Indéfini,1jour,Occupation ,"Etape 1 : Dépot de dossier,
Etape 2 : Paiement de taxe d'abattage",,,,,SVF15,,,,,,,
76,MID/CRA/B/P21,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Autorisation et taxe d'abattage,G2B,"▪ Loi n° 2014-020 Relative aux ressources des Collectivités territoriales Décentralisées, aux modalités d'élections, ainsi qu'à l'organisation, au fonctionnement et aux attributions de leurs organes
▪ Arrêté n° 924 Fixant les pénalités applicables à toutes contraventions aux droits de place établis sur les marchés et à la taxe d'abattage",5000Ar/bête (10 000AR pour les bovidés),"Demande manuscrite adressée au Maire, 
Quittance de paiement d'une taxe d'abattage ",Permis d'abattage,Commune Rurale d'Ambohimangakely Porte 03,Toute personne souhaitant déclarer son abatoir,AUTRE,A vie,Indéfini,1jour,Occupation ,"Etape 1 : Dépot de dossier,
Etape 2 : Paiement de taxe d'abattage",,,,,SVF15,,,,,,,
77,MID/CRA/C/P31,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe sur camions,G2C,Article 02.02.42. du Code général des impôts,10 000 Ariary/Jour/Camion,"Carte grise, 
Déclaration quant aux éléments transportés",Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Tout propriétaire de camion,Reçu,,Indéfini,1jour,Transport,"Etape 1 : Dépôt de dossier auprès du Secrétariat Général de la Commune,
Etape 2 : Paiement du montant dû à la Caisse",,,,,,,,,,,,
78,MID/CRA/B/P22,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe sur camions,G2B,Article 02.02.42. du Code général des impôts,10 000 Ariary/Jour/Camion,"Carte grise, 
Déclaration quant aux éléments transportés",Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Tout propriétaire de camion,Reçu,,Indéfini,1jour,Transport,"Etape 1 : Dépôt de dossier auprès du Secrétariat Général de la Commune,
Etape 2 : Paiement du montant dû à la Caisse",,,,,,,,,,,,
79,MID/CRA/C/P32,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxes sur billards et assimilés,G2C,Article 10.06.01. et suiv. du Code général des impôts,"50 000 Ariary/an (vidéo),                                                                
Baby-foot: 50 000 Ariary,                                                                   
Play station:100 000 Ariary ",Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute entité exploitant de billard et assimilés,AUTORISATION,1 an,Indéfini,1jour,Occupation ,Paiement du montant à la Caisse de la commune ,,,,,,,,,,,,
80,MID/CRA/B/P23,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxes sur billards et assimilés,G2B,Article 10.06.01. et suiv. du Code général des impôts,"50 000 Ariary/an (vidéo),                                                                
Baby-foot: 50 000 Ariary,                                                                   
Play station:100 000 Ariary ",Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute entité exploitant de billard et assimilés,AUTORISATION,1 an,Indéfini,1jour,Occupation ,Paiement du montant à la Caisse de la commune ,,,,,,,,,,,,
81,MID/CRA/C/P33,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Redevance d'exploitation,G2C,Article 01.01.26.- et suiv. Code général des impôts,60 000 Ariary,Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne exploitant un site ou une carrière,AUTRE,2 an,Indéfini,1jour,Occupation ,Paiement du montant à la Caisse de la commune ,,,,,,,,,,,,
82,MID/CRA/B/P24,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Redevance d'exploitation,G2B,Article 01.01.26.- et suiv. Code général des impôts,60 000 Ariary,Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne exploitant un site ou une carrière,AUTRE,2 an,Indéfini,1jour,Occupation ,Paiement du montant à la Caisse de la commune ,,,,,,,,,,,,
83,MID/CRA/C/P34,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe moto à moteur,G2C,Article 03.01.01.- du Code général des impôts,2 000 Ariary ,Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne possédant une moto à moteur souhaitant s'acquitter de l'impôt y afférent ,AUTRE,1 an,10 par jour ,1jour,Citoyenneté,Paiement du montant à la Caisse de la commune ,,,,,,,,,,,,
84,MID/CRA/B/P25,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe moto à moteur,G2B,Article 03.01.01.- du Code général des impôts,2 000 Ariary ,Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne possédant une moto à moteur souhaitant s'acquitter de l'impôt y afférent ,AUTRE,1 an,10 par jour ,1jour,Citoyenneté,Paiement du montant à la Caisse de la commune ,,,,,,,,,,,,
85,MID/CRA/C/P35,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe sur les bicyclettes et tandem,G2C,Article 03.01.01.- du Code général des impôts,5 000 Ariary ,Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne possédant une bicyclette souhaitant s'acquitter de l'impôt y afférent ,AUTRE,1 an ,2 par mois ,1jour,Citoyenneté,Paiement du montant à la Caisse de la commune ,,,,,SVF80P,,,,,,,
86,MID/CRA/B/P26,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe sur les bicyclettes et tandem,G2B,Article 03.01.01.- du Code général des impôts,5 000 Ariary ,Néant,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne possédant une bicyclette souhaitant s'acquitter de l'impôt y afférent ,AUTRE,1 an ,2 par mois ,1jour,Citoyenneté,Paiement du montant à la Caisse de la commune ,,,,,SVF80P,,,,,,,
87,MID/CRA/C/P36,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,"Taxe sur les fêtes, les spectacles ou manifestations diverses",G2C,Article 03.01.01.- du Code général des impôts,32 000 Ariary,Demande visée par le Fokotany ,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne ou association de personne souhaitant effectuer une fête/manifestation  au sein de la commune ,AUTORISATION,Jour de la fête/ manifestation ,15 par an,1jour,Citoyenneté,"Etape 1 : Dépôt de demande auprès du Fokontany pour visa,
Etape 2 : Visa du Sécrétaire général de la commune,
Etape 3 : Paiement du montant à la Caisse de la commune ",Fokontany,,,,,,,,,,,
88,MID/CRA/B/P27,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,"Taxe sur les fêtes, les spectacles ou manifestations diverses",G2B,Article 03.01.01.- du Code général des impôts,32 000 Ariary,Demande visée par le Fokotany ,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne ou association de personne souhaitant effectuer une fête/manifestation  au sein de la commune ,AUTORISATION,Jour de la fête/ manifestation ,15 par an,1jour,Citoyenneté,"Etape 1 : Dépôt de demande auprès du Fokontany pour visa,
Etape 2 : Visa du Sécrétaire général de la commune,
Etape 3 : Paiement du montant à la Caisse de la commune ",Fokontany,,,,,,,,,,,
89,MID/CRA/C/P37,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe sur les cérémonies coutumières,G2C,Article 03.01.01.- du Code général des impôts,100 000 Ariary,Demande visée par le Fokotany ,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personnne souhaitant faire une fête se rattachant à la coutume au sein de la commune ,AUTORISATION,Jour de la cérémonie ,15 par an,1jour,Citoyenneté,"Etape 1 : Visa de la demande par le fokontany
Etape 2 : Dépôt de la demande à la commune
Etape 3 : Contrôle de la demande par le SG pour avis favorable
Etape 4 : Paiement des droits et taxes à la Caisse de la commune ",Fokontany,,,,,,,,,,,
90,MID/CRA/B/P28,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Taxe sur les cérémonies coutumières,G2B,Article 03.01.01.- du Code général des impôts,100 000 Ariary,Demande visée par le Fokotany ,Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personnne souhaitant faire une fête se rattachant à la coutume au sein de la commune ,AUTORISATION,Jour de la cérémonie ,15 par an,1jour,Citoyenneté,"Etape 1 : Visa de la demande par le fokontany
Etape 2 : Dépôt de la demande à la commune
Etape 3 : Contrôle de la demande par le SG pour avis favorable
Etape 4 : Paiement des droits et taxes à la Caisse de la commune ",Fokontany,,,,,,,,,,,
91,MID/CRA/C/P38,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Recensement bovin,Droit de délivrance des passeports bovidés,G2C,Loi n° 2006-030 du 24 novembre 2006 relative à l’Elevage,10 000 Ariary/bête,"Demande au niveau du délégué allant au dépositaire comptable de la commune
Acte de vente (Avec provenance précise de la bête)
Déclaration de la gendarmerie pour les nouvelles naissances",Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne souhaitant avoir un passeport de bovidé ,AUTRE,1 an ,15 par mois ,1jour,Citoyenneté,"Etape 1 : Déclaration de naissance au SEMNDG (pour les nouvelles naissances)
Etape 2 : Légalisation d'acte de vente à la commune
Etape 3 : Dépôt de dossier à la commune
Etape 4 : Visa de la commune
Etape 5 : Transfert du dossier au délégué
Etape 6 : Paiement de droits et taxes liés
Etape 7 : Délivrance du passeport","Fokontany
Firaisana
SEMNDG",,,,SVF30,,,,,,,
92,MID/CRA/B/P29,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Recensement bovin,Droit de délivrance des passeports bovidés,G2B,Loi n° 2006-030 du 24 novembre 2006 relative à l’Elevage,10 000 Ariary/bête,"Demande au niveau du délégué allant au dépositaire comptable de la commune
Acte de vente (Avec provenance précise de la bête)
Déclaration de la gendarmerie pour les nouvelles naissances",Reçu de paiement de droits et taxes,Commune Rurale d'Ambohimangakely Porte 03,Toute personne souhaitant avoir un passeport de bovidé ,AUTRE,1 an ,15 par mois ,1jour,Citoyenneté,"Etape 1 : Déclaration de naissance au SEMNDG (pour les nouvelles naissances)
Etape 2 : Légalisation d'acte de vente à la commune
Etape 3 : Dépôt de dossier à la commune
Etape 4 : Visa de la commune
Etape 5 : Transfert du dossier au délégué
Etape 6 : Paiement de droits et taxes liés
Etape 7 : Délivrance du passeport","Fokontany
Firaisana
SEMNDG",,,,SVF30,,,,,,,
93,MID/CRA/C/P39,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Mutation,Droit de délivrance du ticket de mutation ou de son duplicata,G2C,Arrêté n° 2003/2016 Portant exonération du paiement des droits de succession et frais de mutation par décès auprès du Centre Fiscal et de la Conservation Foncière et du Guichet Foncier communal,1 000 Ariary,Demande de délivrance d'un ticket de mutation ou de son duplicata adressée au Maire,Ticket de mutation,Commune Rurale d'Ambohimangakely Porte 08,Toute personne souhaitant avoir un ticket de mutation ou de son duplicata  ,AUTRE,A vie,15 par semaine,2semaines,Citoyenneté,"Etape 1 : Dépôt de dossier,
Etape 2 : Légalisation de signature
Etape 3 : Retour au délégué pour les terrains
Etape 4 : Paiement de droits et taxes liés",Firaisana,,,,,,,,,,,
94,MID/CRA/B/P30,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Mutation,Droit de délivrance du ticket de mutation ou de son duplicata,G2B,Arrêté n° 2003/2016 Portant exonération du paiement des droits de succession et frais de mutation par décès auprès du Centre Fiscal et de la Conservation Foncière et du Guichet Foncier communal,1 000 Ariary,Demande de délivrance d'un ticket de mutation ou de son duplicata adressée au Maire,Ticket de mutation,Commune Rurale d'Ambohimangakely Porte 08,Toute personne souhaitant avoir un ticket de mutation ou de son duplicata  ,AUTRE,A vie,15 par semaine,2semaines,Citoyenneté,"Etape 1 : Dépôt de dossier,
Etape 2 : Légalisation de signature
Etape 3 : Retour au délégué pour les terrains
Etape 4 : Paiement de droits et taxes liés",Firaisana,,,,,,,,,,,
95,MID/CRA/C/P40,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Droit de démolition,G2C,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,"100 000 Ariary (cas propriétaire héritier),                                                                               
200 000 Ariary (acheteur)","Demande d'autorisation de démolition, 
Acte de vente ou attestation de popriété",Permis de démolition,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant effectuer une démolition de maison ou contraint de le faire pour cause de sécurité ,AUTORISATION,1 an ,15 par an,2semaines,Citoyenneté,"Etape 1 : Dépôt de dossier à la Porte 12
Etape 2 : Lecture du dossier par le Secrétaire Général
Etape 3 : Descente pour études par les techniciens
Etape 4 : Elaboration d'un Rapport technique
Etape 5 : Paiement de droits et taxes liés
Etape 6 : Sortie de l'Autorisation",,,,,,,,,,,,
96,MID/CRA/B/P31,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service de planification,Droit de démolition,G2B,Loi n° 2015- 052 relative à l’Urbanisme et à l’Habitat,"100 000 Ariary (cas propriétaire héritier),                                                                               
200 000 Ariary (acheteur)","Demande d'autorisation de démolition, 
Acte de vente ou attestation de popriété",Permis de démolition,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant effectuer une démolition de maison ou contraint de le faire pour cause de sécurité ,AUTORISATION,1 an ,15 par an,2semaines,Citoyenneté,"Etape 1 : Dépôt de dossier à la Porte 12
Etape 2 : Lecture du dossier par le Secrétaire Général
Etape 3 : Descente pour études par les techniciens
Etape 4 : Elaboration d'un Rapport technique
Etape 5 : Paiement de droits et taxes liés
Etape 6 : Sortie de l'Autorisation",,,,,,,,,,,,
97,MID/CRA/C/P41,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Arbitrage / réconciliation,"Droit d'arbitrage et réconciliation du conseil et droit de descente
Lettre de doléance",G2C,"Décret n° 2009-890 Fixant l’organisation, le fonctionnement et les attributions du Fokontany","2 000 Ariary (droit),                                                                          
2 000 Ariary/ copie,                                                                           
30 000 Ariary /terrain","Demande d'assistance
Lettre de doléance visée par le fokontany",Assistance du personnel de la commune,Commune Rurale d'Ambohimangakely Porte 17,Toute personne souhaitant la présence du personnel lors de l'exécution d'un acte pour légalité  ,AUTRE,Jour de la descente ,Indéfini,Instantanné,Citoyenneté,"Etape 1 : Doléance auprès du Fokontany
Etape 2 : PV du fokontany à la commune
Etape 3 : Etudes de cas à la porte 5 et 7
Etape 4 : Transfert vers le conseil communal s'il y a des difficultés
Etape 5 : Dépôt de la demande,
Etape 6 : Paiement de droits et taxes liés",Fokontany,,,,,,,,,,,
98,MID/CRA/B/P32,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Arbitrage / réconciliation,"Droit d'arbitrage et réconciliation du conseil et droit de descente
Lettre de doléance",G2B,"Décret n° 2009-890 Fixant l’organisation, le fonctionnement et les attributions du Fokontany","2 000 Ariary (droit),                                                                          
2 000 Ariary/ copie,                                                                           
30 000 Ariary /terrain","Demande d'assistance
Lettre de doléance visée par le fokontany",Assistance du personnel de la commune,Commune Rurale d'Ambohimangakely Porte 17,Toute personne souhaitant la présence du personnel lors de l'exécution d'un acte pour légalité  ,AUTRE,Jour de la descente ,Indéfini,Instantanné,Citoyenneté,"Etape 1 : Doléance auprès du Fokontany
Etape 2 : PV du fokontany à la commune
Etape 3 : Etudes de cas à la porte 5 et 7
Etape 4 : Transfert vers le conseil communal s'il y a des difficultés
Etape 5 : Dépôt de la demande,
Etape 6 : Paiement de droits et taxes liés",Fokontany,,,,,,,,,,,
99,MID/CRA/B/P33,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service foncier,Licence d'occupation,G2C,"▪ Loi n° 2005-019 du 17 octobre 2005 fixant les principes régissant les statuts des terres.(Permis d'occupation)
▪ Décret n° 64-291 du 22 juillet 1964 fixant les règles relatives à la délimitation, l’utilisation, la conservation et la police du domaine public (autorisation d'occupation)",50 000 Ariary/pavillon/mois ,Demande d'occupation du pavillon,Permis d'occupation,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant créer une activité au sein de la commune,AUTRE,1 mois ,60 par mois  max,1semaine,Citoyenneté,"Etape 1 : Dépôt de la demande auprès du fokontany pour visa
Etape 2 : Dépôt de la demande à la Porte 12
Etape 3 : Etudes du dossier par le Secrétaire Général
Etape 4 : Paiement du droit d'occupation à la Caisse",Fokontany,,,,,,,,,,,
100,MID/CRA/C/P42,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service foncier,Location diverse,G2C,Code Général des Impôts,"300 000 Ariary /mois (bureau ex commune),                                                           
1 000 000 Ariary / mois (location terrain, OTIV, salle) ,                                      
50 000 Ariary/événement +consommation JIRAMA(tranompokonolona),                    
30 000 Ariary (location véhicules communaux: ambulances , camion)",Demande adressée au commune ,Salle disponible pour location,"Porte 12 pour les batiments 
034 89 461 13 Police communale pour les véhicules",Toute personne souhaitant louer une salle au sein de la commune ,AUTORISATION,Jour de la demande ,5 par an,1jour,Citoyenneté,"Etape 1 : Réponse aux Appels d'offre de la commune pour les batiments
Etape 2 : Dépôt de dossier
Etape 3 : Paiement de frais liés à la location",,,,,,,,,,,,
101,MID/CRA/B/P34,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Service foncier,Location diverse,G2B,Code Général des Impôts,"300 000 Ariary /mois (bureau ex commune),                                                           
1 000 000 Ariary / mois (location terrain, OTIV, salle) ,                                      
50 000 Ariary/événement +consommation JIRAMA(tranompokonolona),                    
30 000 Ariary (location véhicules communaux: ambulances , camion)",Demande adressée au commune ,Salle disponible pour location,"Porte 12 pour les batiments 
034 89 461 13 Police communale pour les véhicules",Toute personne souhaitant louer une salle au sein de la commune ,AUTORISATION,Jour de la demande ,5 par an,1jour,Citoyenneté,"Etape 1 : Réponse aux Appels d'offre de la commune pour les batiments
Etape 2 : Dépôt de dossier
Etape 3 : Paiement de frais liés à la location",,,,,,,,,,,,
102,MID/CRA/B/P35,MID (Ministère de l'Intérieur et de la Décentralisation),CRA (Commune Rurale d'Ambohimangakely),Fiscalité,Licence sur les produits alcooliques,G2B,Article 10.06.01. et suiv. du Code Général des impôts,"Frais administratif: 140 000 Ariary,                                               
Impôt :1 000 000 Ariary (première catégorie),                                                              
500 000 Ariary (deuxième catégorie) ","Demande d'autorisation  de vente de produit alcoolique
Rapport d'enquête de moralité sous pli fermé provenant de la gendarmerie",Licence de vente de produit alcoolique,Commune Rurale d'Ambohimangakely Porte 12,Toute personne souhaitant avoir une autorisation de vendre des produits alcooliques ,AUTORISATION,1 an ,Indéfini,2semaines,Citoyenneté,"
Etape 1 : Dépôt de dossier visé par le fokontany
dépôt des dossier à la porte 12
Etape 2 : Transfert au SG à la Porte 17 pour étude de dossier
Etape 3 : Transfert à la gendarmerie pour enquête de moralité
Etape 4 : Retour à la commune pour visa du Secrétaire Général
Etape 5 : Paiement des frais administratifs et impôts liés  
Etape 6 : Sortie de la licence par le CENTRE FISCAL","Fokontany
SEMNDG ( Secrétariat d’Etat auprès du Ministère de la Défense Nationale chargé de la Gendarmerie)",,,,,,,,,,,
